,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,EthnicGroup_unknown,LunchType_free/reduced,LunchType_standard
860,93,97,100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
860,54,58,57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
860,74,82,80,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
860,61,66,64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
860,85,90,88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
860,71,69,71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
860,51,64,70,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
860,70,62,59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,83,87,88,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,87,86,89,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,42,47,44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,83,87,91,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,69,60,64,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,47,50,51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,81,74,71,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,79,76,63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,55,57,48,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,46,49,50,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,84,97,98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,73,83,82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,76,78,83,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,81,86,80,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,79,83,85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,86,83,78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,38,47,41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,97,97,95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,52,51,52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,77,72,83,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,69,63,60,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,67,63,61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,78,86,85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,79,85,88,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,75,78,72,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,58,59,64,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,60,76,75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,85,81,77,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,70,59,60,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
861,62,72,74,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
862,37,41,37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,53,61,62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,79,75,77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,64,69,66,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,50,51,48,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,76,63,59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,63,75,73,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,63,62,59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,80,89,91,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,64,62,67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,64,71,63,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,50,62,60,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,71,71,68,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,58,62,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,79,73,73,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,66,62,56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,61,77,77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,64,61,58,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,67,69,67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,50,51,50,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,48,63,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,77,82,77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,79,70,72,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,59,75,69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,70,68,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,56,60,53,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,44,44,45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,58,75,72,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,65,67,66,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,91,98,100,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
862,66,62,55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
863,70,70,80,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,61,55,61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,50,68,61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,99,100,100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,66,67,75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,77,68,65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,94,85,80,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,23,24,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,82,91,85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,57,65,57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,80,71,72,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,68,77,79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,64,58,57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,37,41,37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,80,87,91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,58,72,74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,70,80,77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,73,95,89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,88,89,84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,75,82,85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,37,42,32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,72,70,77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,66,62,60,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,73,70,76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,67,60,53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,26,19,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,71,49,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,76,87,82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,69,79,81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,44,65,52,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
863,69,62,64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
864,99,94,93,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,87,82,78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,83,98,92,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,85,88,91,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,56,57,58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,89,81,82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,69,64,65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,87,84,81,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,75,84,83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,63,66,57,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,61,73,71,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,59,80,77,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,96,95,92,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,74,61,62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,88,79,83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,68,73,71,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,63,60,58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,95,90,98,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,46,43,48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,40,38,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,70,85,87,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,20,31,20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,45,52,49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,95,86,76,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,56,63,55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,68,75,64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,53,71,62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,27,40,41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,89,90,90,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,62,57,55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
864,45,66,70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
865,79,80,85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,98,92,91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,57,72,75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,45,47,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,50,43,42,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,77,70,70,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,70,70,60,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,69,59,60,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,66,78,80,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,58,57,53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,61,46,45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,67,54,55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,23,28,33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,56,64,69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,93,71,69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,84,91,93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,30,53,51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,71,64,65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,80,79,76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,94,89,85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,56,66,70,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,33,43,44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,76,77,78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,67,69,68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,76,84,86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,67,64,61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,63,68,66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,76,86,82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,59,53,53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,84,76,73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
866,53,67,68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,51,69,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,88,89,82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,70,71,67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,78,83,92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,75,65,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,61,66,71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,67,86,80,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,61,68,67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,68,79,74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,64,83,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,54,54,49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,60,66,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,46,57,54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,64,70,76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,84,79,82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,55,60,62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,71,81,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,60,72,71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,61,84,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,78,69,67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,60,47,52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,56,51,46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,80,82,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,66,65,64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,38,53,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,64,60,59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,59,53,52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,46,56,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,50,57,62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,73,82,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
867,60,41,41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,66,64,53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,95,99,100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,62,72,70,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,83,91,96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,71,77,79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,82,97,100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,83,68,76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,61,56,55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,67,66,73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,51,55,57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,75,74,69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,62,67,60,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,72,82,86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,86,77,78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,64,76,77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,78,88,81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,92,79,78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,53,64,52,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,82,76,73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,97,85,86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,53,62,60,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,74,91,86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,95,87,93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,99,90,89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,53,67,65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,94,80,79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,55,70,65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,94,90,92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,68,63,62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,67,81,78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
868,80,75,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,69,64,55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,70,94,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,79,81,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,69,72,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,84,68,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,54,61,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,76,59,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,91,76,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,80,84,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,57,68,72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,69,66,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,72,82,84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,81,82,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,81,74,78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,74,63,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,72,64,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,67,70,71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,89,91,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,65,78,74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,85,73,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,75,62,63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,79,87,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,73,60,63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,55,66,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,56,70,69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,53,68,74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,76,74,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,71,78,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,65,77,76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
868,73,66,66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,51,52,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,78,77,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,64,73,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,52,74,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,68,66,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,74,69,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,18,30,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,82,74,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,77,82,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,71,84,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,46,64,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,83,68,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,61,87,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,66,70,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,73,72,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,59,64,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,56,59,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,72,71,66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,53,62,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,46,49,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,61,73,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,52,49,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,68,71,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,83,67,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,81,77,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,44,38,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,68,62,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,73,84,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,54,69,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,70,66,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
869,87,97,98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
870,59,58,47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
870,56,55,50,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
870,57,54,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
870,57,67,66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
